commit.id;commit.name;commit.date;commit.msg;commit.tag;project;TestClass;ProductionFile;NumberLine;NumberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;ValidatingObjectInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/serialization/ValidatingObjectInputStream.java;229;23;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;RegexpClassNameMatcherTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/serialization/RegexpClassNameMatcher.java;62;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;IOFunctionTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/function/IOFunction.java;165;12;21;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;2;1;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;BoundedInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/BoundedInputStream.java;89;3;0;0;0;0;1;0;0;3;3;0;0;0;0;2;0;0;0;0;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;InfiniteCircularInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/InfiniteCircularInputStream.java;103;9;2;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;1;2;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;CharacterFilterReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/CharacterFilterReader.java;95;7;10;0;0;0;0;0;0;7;0;0;0;0;1;0;0;0;0;7;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;TaggedInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/TaggedInputStream.java;127;4;19;2;0;0;0;0;0;8;0;0;0;0;0;1;0;0;3;3;0;0;5
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;UnsynchronizedByteArrayInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/UnsynchronizedByteArrayInputStream.java;361;16;94;3;0;0;0;0;0;44;0;0;0;0;0;7;0;0;17;0;0;0;7
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;ClassLoaderObjectInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/ClassLoaderObjectInputStream.java;210;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;3
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;NullReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/NullReader.java;232;7;2;6;0;0;0;0;0;12;7;0;0;0;0;2;0;0;1;8;0;0;7
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;ProxyReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/ProxyReader.java;69;4;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;TeeReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/TeeReader.java;182;13;38;0;0;0;0;0;0;14;0;0;2;0;8;1;0;0;2;3;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;BrokenReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/BrokenReader.java;118;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;6
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;CharSequenceInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/CharSequenceInputStream.java;422;49;14;4;0;0;29;0;0;16;20;0;0;10;0;1;0;0;3;11;0;0;6
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;CloseShieldReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/CloseShieldReader.java;58;5;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;TaggedReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/TaggedReader.java;123;4;19;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3;6;0;0;5
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;BrokenInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/BrokenInputStream.java;108;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;5
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;WindowsLineEndingInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/WindowsLineEndingInputStream.java;77;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;SwappedDataInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/SwappedDataInputStream.java;148;18;12;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;1;0;0;14
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;MessageDigestCalculatingInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/MessageDigestCalculatingInputStream.java;50;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;NullInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/NullInputStream.java;234;7;2;6;0;0;0;0;0;13;7;0;0;0;0;2;0;0;1;8;0;0;7
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;CharacterSetFilterReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/CharacterSetFilterReader.java;133;10;15;1;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;10;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;ClosedReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/ClosedReader.java;35;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;MarkShieldInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/MarkShieldInputStream.java;113;7;8;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;6;0;0;3
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;CloseShieldInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/CloseShieldInputStream.java;63;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;UnixLineEndingInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/UnixLineEndingInputStream.java;88;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;ReaderInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/ReaderInputStream.java;147;14;15;4;0;0;6;0;0;10;5;0;0;2;0;0;0;0;3;1;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;BoundedReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/BoundedReader.java;243;22;20;6;1;0;2;0;0;16;1;0;0;1;0;0;0;1;1;14;0;0;4
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;CharSequenceReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/CharSequenceReader.java;315;17;80;4;0;0;5;0;0;38;0;0;0;3;2;2;0;0;15;12;0;0;8
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;SequenceReaderTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/SequenceReader.java;194;16;26;0;0;0;3;0;0;9;0;0;0;0;0;0;0;0;1;11;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;CircularInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/CircularInputStream.java;110;10;4;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;3;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;TeeInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/TeeInputStream.java;166;13;31;0;0;0;0;0;0;8;0;0;2;0;7;0;0;0;2;3;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;CircularBufferInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/buffer/CircularBufferInputStream.java;105;4;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;1;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;CountingInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/CountingInputStream.java;216;10;27;10;0;0;0;0;0;19;0;0;0;0;0;1;0;0;3;11;0;0;6
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;XmlStreamReaderTest;/app/.jnose_projects/commons-io/src/test/java/org/apache/commons/io/input/compatibility/XmlStreamReader.java;504;52;1;1;0;0;12;0;0;0;1;0;0;4;3;2;0;0;0;1;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;ClosedInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/ClosedInputStream.java;35;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;RandomAccessFileInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/RandomAccessFileInputStream.java;180;13;52;7;0;0;0;0;0;18;0;0;0;0;0;0;0;0;3;9;0;0;6
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;TailerTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/Tailer.java;489;17;0;1;11;0;2;0;0;35;6;0;0;0;0;10;0;6;0;2;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;AutoCloseInputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/input/AutoCloseInputStream.java;103;8;0;0;0;0;0;0;0;4;5;0;1;0;0;0;0;0;0;0;0;0;1
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;BrokenOutputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/BrokenOutputStream.java;87;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;3
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;BrokenWriterTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/BrokenWriter.java;87;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;3
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;WriterOutputStreamTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/WriterOutputStream.java;149;18;5;1;0;0;8;0;0;1;4;0;0;2;4;0;0;0;0;6;0;0;2
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;FileWriterWithEncodingTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/FileWriterWithEncoding.java;219;21;11;0;0;0;6;0;0;0;2;0;3;0;0;0;0;1;3;7;0;0;0
fa59009aaabcf8671a8d741993ef355f42b95ccd;Gary Gregory;Sun Sep 06 13:33:59 UTC 2020;The file src/assembly/src.xml still refers to the FindBugs configinstead of the SpotBugs config. Preparing 2.8.0-RC2.;refs/tags/commons-io-2.8.0-RC2;commons-io;ClosedWriterTest;/app/.jnose_projects/commons-io/src/main/java/org/apache/commons/io/output/ClosedWriter.java;58;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
